Date,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2021-09-10,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,47.4,47.4,8.3,5.3,72.0,7.0,7.0,5.1,5.1,-999999.0,-999999.0,679.0,679.0,504.0,332.0,332.0,58.0,37.0,504.0,49.0,49.0,36.0,36.0,16.0,11.0
2021-09-03,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,18.3,18.3,6.4,6.3,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,350.0,350.0,245.0,128.0,128.0,45.0,44.0,245.0,28.0,28.0,24.0,24.0,18.0,18.0
2021-09-03,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,5.7,5.7,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,40.0,40.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,147.0,147.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,92.1,92.1,92.1,79.6,79.6,20.6,20.6,92.1,13.1,13.1,13.1,13.1,6.7,6.7,645.0,645.0,645.0,557.0,557.0,144.0,144.0,645.0,92.0,92.0,92.0,92.0,47.0,47.0
2021-09-03,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,187.7,169.6,63.7,59.6,310.0,40.0,20.0,31.1,18.4,8.1,8.1,2821.0,2604.0,1953.0,1314.0,1187.0,446.0,417.0,2170.0,280.0,140.0,218.0,129.0,57.0,57.0
2021-09-03,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,218.0,204.1,204.1,31.4,31.0,218.0,204.1,27.1,27.1,27.1,-999999.0,-999999.0,1743.0,1743.0,1526.0,1429.0,1429.0,220.0,217.0,1526.0,1429.0,190.0,190.0,190.0,23.0,23.0
2021-09-10,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,-999999.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,6.3,6.3,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,44.0,44.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,77.7,77.7,15.6,15.6,100.0,12.0,12.0,7.9,7.9,-999999.0,-999999.0,1120.0,1120.0,700.0,544.0,544.0,109.0,109.0,700.0,84.0,84.0,55.0,55.0,27.0,27.0
2021-09-10,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.3,19.3,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,135.0,135.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,65.4,65.4,9.4,9.0,94.0,9.0,9.0,7.1,7.1,-999999.0,-999999.0,658.0,658.0,658.0,458.0,458.0,66.0,63.0,658.0,63.0,63.0,50.0,50.0,18.0,18.0
2021-09-10,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.7,19.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,138.0,138.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,87.9,87.9,87.9,80.6,80.6,18.7,18.7,87.9,15.6,15.6,14.0,14.0,8.1,8.1,615.0,615.0,615.0,564.0,564.0,131.0,131.0,615.0,109.0,109.0,98.0,98.0,57.0,57.0
2021-09-03,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,180.1,180.1,159.6,145.9,145.9,39.4,36.4,159.6,16.0,16.0,14.9,14.9,10.4,9.0,1261.0,1261.0,1117.0,1021.0,1021.0,276.0,255.0,1117.0,112.0,112.0,104.0,104.0,73.0,63.0
2021-09-03,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,13.1,13.1,-999999.0,-999999.0,25.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,315.0,315.0,175.0,92.0,92.0,-999999.0,-999999.0,175.0,28.0,28.0,7.0,7.0,-999999.0,-999999.0
2021-09-10,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,576.1,559.7,124.1,123.9,665.0,83.4,83.4,63.4,62.6,24.6,24.6,5187.0,5187.0,4655.0,4033.0,3918.0,869.0,867.0,4655.0,584.0,584.0,444.0,438.0,172.0,172.0
2021-09-10,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,45.0,45.0,25.0,13.9,13.9,-999999.0,-999999.0,25.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,315.0,315.0,175.0,97.0,97.0,-999999.0,-999999.0,175.0,28.0,28.0,7.0,7.0,0.0,0.0
2021-09-03,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,38.0,38.0,6.9,4.7,72.0,7.0,7.0,4.9,4.9,-999999.0,-999999.0,679.0,679.0,504.0,266.0,266.0,48.0,33.0,504.0,49.0,49.0,34.0,34.0,11.0,9.0
2021-09-10,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,19.4,19.4,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,136.0,136.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,176.3,176.3,123.3,117.1,117.1,48.1,44.4,123.3,17.0,17.0,14.9,14.9,10.7,9.7,1234.0,1234.0,863.0,820.0,820.0,337.0,311.0,863.0,119.0,119.0,104.0,104.0,75.0,68.0
2021-09-03,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,559.7,545.6,140.3,139.9,665.0,84.0,84.0,72.9,71.7,32.7,32.6,5187.0,5187.0,4655.0,3918.0,3819.0,982.0,979.0,4655.0,588.0,588.0,510.0,502.0,229.0,228.0
2021-09-03,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,147.0,147.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,218.0,205.6,205.6,23.9,23.7,218.0,205.6,26.1,26.1,26.1,-999999.0,-999999.0,1743.0,1743.0,1526.0,1439.0,1439.0,167.0,166.0,1526.0,1439.0,183.0,183.0,183.0,17.0,17.0
2021-09-10,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,180.1,163.6,49.9,47.1,310.0,40.0,20.0,28.3,18.3,8.0,8.0,2821.0,2604.0,1953.0,1261.0,1145.0,349.0,330.0,2170.0,280.0,140.0,198.0,128.0,56.0,56.0
2021-09-03,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,162.0,57.9,-999999.0,-999999.0,253.0,97.0,-999999.0,72.3,0.0,0.0,0.0,2009.0,931.0,693.0,1134.0,405.0,27.0,20.0,1771.0,679.0,21.0,506.0,0.0,0.0,0.0
2021-09-10,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,70.6,70.6,11.7,11.7,100.0,12.0,12.0,4.7,4.7,-999999.0,-999999.0,1120.0,1120.0,700.0,494.0,494.0,82.0,82.0,700.0,84.0,84.0,33.0,33.0,7.0,7.0
2021-09-03,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,24.0,24.0,24.0,27.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,162.4,63.6,-999999.0,-999999.0,253.0,97.0,-999999.0,74.6,-999999.0,0.0,0.0,2009.0,931.0,693.0,1137.0,445.0,26.0,8.0,1771.0,679.0,21.0,522.0,4.0,0.0,0.0
2021-09-03,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,22.1,22.0,10.0,10.0,40.0,4.1,4.1,-999999.0,-999999.0,-999999.0,-999999.0,294.0,294.0,280.0,155.0,154.0,70.0,70.0,280.0,29.0,29.0,20.0,20.0,11.0,11.0
2021-09-03,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,23.0,23.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,20.0,20.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,140.0,140.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,23.7,23.4,7.9,7.6,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,350.0,350.0,245.0,166.0,164.0,55.0,53.0,245.0,28.0,28.0,26.0,26.0,21.0,21.0
2021-09-10,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,22.0,22.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,69.1,69.1,15.4,15.4,94.0,9.0,9.0,7.1,7.1,-999999.0,-999999.0,658.0,658.0,658.0,484.0,484.0,108.0,108.0,658.0,63.0,63.0,50.0,50.0,17.0,17.0
2021-09-03,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,9.6,6.6,6.6,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,67.0,46.0,46.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,HI,HILO MEDICAL CENTER,HILO,Short Term,128.0,128.0,128.0,129.0,129.0,33.1,33.1,128.0,11.0,11.0,12.3,12.3,5.9,5.9,896.0,896.0,896.0,903.0,903.0,232.0,232.0,896.0,77.0,77.0,86.0,86.0,41.0,41.0
2021-09-10,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,22.4,22.4,8.4,8.4,40.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,294.0,294.0,280.0,157.0,157.0,59.0,59.0,280.0,28.0,28.0,16.0,16.0,-999999.0,0.0
2021-09-10,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,163.4,144.0,37.9,35.9,310.0,40.0,20.0,29.3,13.0,4.9,4.9,2821.0,2604.0,1953.0,1144.0,1008.0,265.0,251.0,2170.0,280.0,140.0,205.0,91.0,34.0,34.0
2021-08-27,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,218.0,196.1,196.1,29.7,29.4,218.0,196.1,25.0,25.0,25.0,6.3,6.1,1743.0,1743.0,1526.0,1373.0,1373.0,208.0,206.0,1526.0,1373.0,175.0,175.0,175.0,44.0,43.0
2021-08-20,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,171.0,171.0,118.0,110.0,110.0,40.6,36.4,118.0,16.0,16.0,14.0,14.0,8.3,7.4,1197.0,1197.0,826.0,770.0,770.0,284.0,255.0,826.0,112.0,112.0,98.0,98.0,58.0,52.0
2021-08-13,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,20.7,20.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,145.0,145.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,91.7,91.7,91.7,73.0,73.0,22.7,21.9,91.7,10.3,10.3,10.3,10.3,7.4,7.4,642.0,642.0,642.0,511.0,511.0,159.0,153.0,642.0,72.0,72.0,72.0,72.0,52.0,52.0
2021-08-27,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,88.6,88.6,88.6,71.4,71.4,19.6,19.6,88.6,11.7,11.7,11.7,11.7,7.7,7.7,620.0,620.0,620.0,500.0,500.0,137.0,137.0,620.0,82.0,82.0,82.0,82.0,54.0,54.0
2021-08-27,HI,HILO MEDICAL CENTER,HILO,Short Term,128.0,128.0,128.0,122.3,122.3,38.0,38.0,128.0,11.0,11.0,10.7,10.7,8.3,8.3,896.0,896.0,896.0,856.0,856.0,266.0,266.0,896.0,77.0,77.0,75.0,75.0,58.0,58.0
2021-08-20,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,20.0,20.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,140.0,140.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,535.7,528.1,107.6,107.3,665.0,84.0,84.0,55.1,55.0,17.7,17.6,5187.0,5187.0,4655.0,3750.0,3697.0,753.0,751.0,4655.0,588.0,588.0,386.0,385.0,124.0,123.0
2021-08-13,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,6.3,0.0,0.0,14.0,12.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,44.0,0.0,0.0,98.0,84.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,173.6,173.6,120.6,114.9,114.9,45.0,42.1,120.6,16.0,16.0,14.0,14.0,8.4,7.6,1215.0,1215.0,844.0,804.0,804.0,315.0,295.0,844.0,112.0,112.0,98.0,98.0,59.0,53.0
2021-08-20,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,0.0,0.0,11.6,11.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,0.0,0.0,81.0,81.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,132.6,132.3,16.3,16.3,168.0,11.0,11.0,10.7,10.7,-999999.0,-999999.0,1176.0,1134.0,1134.0,928.0,926.0,114.0,114.0,1176.0,77.0,77.0,75.0,75.0,22.0,22.0
2021-08-27,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,74.4,74.4,17.3,17.3,100.0,12.0,12.0,9.4,9.4,4.7,4.7,1120.0,1120.0,700.0,521.0,521.0,121.0,121.0,700.0,84.0,84.0,66.0,66.0,33.0,33.0
2021-08-27,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,22.0,22.0,22.0,-999999.0,-999999.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,45.1,45.1,4.1,-999999.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,-999999.0,679.0,679.0,504.0,316.0,316.0,29.0,17.0,504.0,49.0,49.0,27.0,27.0,14.0,13.0
2021-08-20,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,6.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,21.4,21.4,10.6,10.6,40.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,294.0,294.0,280.0,150.0,150.0,74.0,74.0,280.0,25.0,25.0,25.0,25.0,13.0,13.0
2021-08-20,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,21.6,21.6,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,151.0,151.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,152.4,58.9,5.3,-999999.0,253.0,97.0,-999999.0,63.7,-999999.0,-999999.0,-999999.0,2009.0,931.0,693.0,1067.0,412.0,37.0,23.0,1771.0,679.0,21.0,446.0,4.0,-999999.0,-999999.0
2021-08-27,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,43.1,43.1,4.9,-999999.0,72.0,7.0,7.0,4.0,4.0,-999999.0,-999999.0,679.0,679.0,504.0,302.0,302.0,34.0,21.0,504.0,49.0,49.0,28.0,28.0,11.0,9.0
2021-08-20,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,93.9,65.0,64.7,15.7,15.0,94.0,9.0,9.0,6.6,6.6,4.0,-999999.0,658.0,658.0,657.0,455.0,453.0,110.0,105.0,658.0,63.0,63.0,46.0,46.0,28.0,27.0
2021-08-13,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,180.6,180.6,159.0,134.3,134.3,28.3,25.7,159.0,16.0,16.0,14.0,14.0,8.0,7.6,1264.0,1264.0,1113.0,940.0,940.0,198.0,180.0,1113.0,112.0,112.0,98.0,98.0,56.0,53.0
2021-08-27,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,181.9,181.9,159.0,145.7,145.7,41.4,39.7,159.0,16.0,16.0,14.6,14.6,10.3,9.6,1273.0,1273.0,1113.0,1020.0,1020.0,290.0,278.0,1113.0,112.0,112.0,102.0,102.0,72.0,67.0
2021-08-27,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,11.0,-999999.0,-999999.0,4.3,4.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,24.0,24.0,30.0,30.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,17.1,17.0,6.6,6.4,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,350.0,350.0,245.0,120.0,119.0,46.0,45.0,245.0,28.0,28.0,18.0,18.0,13.0,13.0
2021-08-13,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,24.9,24.3,4.7,4.6,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,350.0,350.0,245.0,174.0,170.0,33.0,32.0,245.0,28.0,28.0,23.0,23.0,12.0,12.0
2021-08-20,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,152.1,58.9,-999999.0,-999999.0,253.0,97.0,-999999.0,64.1,-999999.0,-999999.0,-999999.0,2009.0,931.0,693.0,1065.0,412.0,25.0,19.0,1771.0,679.0,21.0,449.0,-999999.0,-999999.0,-999999.0
2021-08-20,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,97.0,97.0,72.0,43.3,43.3,4.6,-999999.0,72.0,7.0,7.0,5.6,5.6,-999999.0,-999999.0,679.0,679.0,504.0,303.0,303.0,32.0,18.0,504.0,49.0,49.0,39.0,39.0,10.0,10.0
2021-08-27,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,287.0,133.0,99.0,177.4,66.6,-999999.0,-999999.0,253.0,97.0,-999999.0,76.0,-999999.0,0.0,0.0,2009.0,931.0,693.0,1242.0,466.0,21.0,7.0,1771.0,679.0,21.0,532.0,8.0,0.0,0.0
2021-08-20,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,218.0,195.1,195.1,37.9,37.7,218.0,195.1,25.9,25.9,25.9,5.9,5.9,1743.0,1743.0,1526.0,1366.0,1366.0,265.0,264.0,1526.0,1366.0,181.0,181.0,181.0,41.0,41.0
2021-08-20,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,15.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,HI,SAMUEL MAHELONA MEMORIAL HOSPITAL,KAPAA,Critical Access Hospitals,80.0,80.0,14.0,-999999.0,-999999.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,560.0,98.0,21.0,21.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,HI,HILO MEDICAL CENTER,HILO,Short Term,128.0,128.0,128.0,123.6,123.6,27.0,27.0,128.0,11.0,11.0,10.9,10.9,5.7,5.7,896.0,896.0,896.0,865.0,865.0,189.0,189.0,896.0,77.0,77.0,76.0,76.0,40.0,40.0
2021-08-13,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,218.0,206.6,206.6,32.9,32.7,218.0,206.6,28.6,28.6,28.6,5.6,5.6,1743.0,1743.0,1526.0,1446.0,1446.0,230.0,229.0,1526.0,1446.0,200.0,200.0,200.0,39.0,39.0
2021-08-27,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,18.7,18.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,131.0,131.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,21.0,20.0,20.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,140.0,140.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
